time,N_1_x_No.1,N_1_y_No.1,N_1_z_No.1,N_2_x_No.1,N_2_y_No.1,N_2_z_No.1,C_3_x_No.1,C_3_y_No.1,C_3_z_No.1,H_4_x_No.1,H_4_y_No.1,H_4_z_No.1,H_5_x_No.1,H_5_y_No.1,H_5_z_No.1,H_6_x_No.1,H_6_y_No.1,H_6_z_No.1,C_7_x_No.1,C_7_y_No.1,C_7_z_No.1,H_8_x_No.1,H_8_y_No.1,H_8_z_No.1,H_9_x_No.1,H_9_y_No.1,H_9_z_No.1,H_10_x_No.1,H_10_y_No.1,H_10_z_No.1,N_1_x_No.2,N_1_y_No.2,N_1_z_No.2,N_2_x_No.2,N_2_y_No.2,N_2_z_No.2,C_3_x_No.2,C_3_y_No.2,C_3_z_No.2,H_4_x_No.2,H_4_y_No.2,H_4_z_No.2,H_5_x_No.2,H_5_y_No.2,H_5_z_No.2,H_6_x_No.2,H_6_y_No.2,H_6_z_No.2,C_7_x_No.2,C_7_y_No.2,C_7_z_No.2,H_8_x_No.2,H_8_y_No.2,H_8_z_No.2,H_9_x_No.2,H_9_y_No.2,H_9_z_No.2,H_10_x_No.2,H_10_y_No.2,H_10_z_No.2,N_1_x_No.3,N_1_y_No.3,N_1_z_No.3,N_2_x_No.3,N_2_y_No.3,N_2_z_No.3,C_3_x_No.3,C_3_y_No.3,C_3_z_No.3,H_4_x_No.3,H_4_y_No.3,H_4_z_No.3,H_5_x_No.3,H_5_y_No.3,H_5_z_No.3,H_6_x_No.3,H_6_y_No.3,H_6_z_No.3,C_7_x_No.3,C_7_y_No.3,C_7_z_No.3,H_8_x_No.3,H_8_y_No.3,H_8_z_No.3,H_9_x_No.3,H_9_y_No.3,H_9_z_No.3,H_10_x_No.3,H_10_y_No.3,H_10_z_No.3
307.0,-0.5023828747,-0.4428661217,-0.1452964275,0.4432653826,0.3716004626,0.2205383011,2.1381334351,0.2896569803,-0.125421465,2.4614832488,0.0608802976,-1.0543324442,1.8844858493,1.2921407789,0.1690094992,2.6493915144,-0.6101634815,0.4572843654,-2.0413442052,-0.2726974685,0.0841090041,-2.4781704389,0.8276057802,0.1070038386,-2.5852862555,-0.9807100406,-0.6941719977,-2.0907816954,-0.8359233125,1.1287908022,-0.5023828747,-0.4428661217,-0.1452964275,0.4432653826,0.3716004626,0.2205383011,2.1381334351,0.2896569803,-0.125421465,2.4614832488,0.0608802976,-1.0543324442,1.8844858493,1.2921407789,0.1690094992,2.6493915144,-0.6101634815,0.4572843654,-2.0413442052,-0.2726974685,0.0841090041,-2.4781704389,0.8276057802,0.1070038386,-2.5852862555,-0.9807100406,-0.6941719977,-2.0907816954,-0.8359233125,1.1287908022,-0.5482011681,0.0173041739,-0.3881483278,0.5697164288,0.0874480606,0.3887028175,1.9219474266,0.0676650259,0.008343428,2.183111252,0.9892710107,-0.2766265663,2.4319613515,-0.4053785973,0.8711078932,2.1674326206,-0.6205026848,-0.7388572453,-1.9029755608,-0.2099941358,0.0228737277,-2.4931428617,0.2213392685,-0.7322968926,-2.2666969384,-1.3558932598,0.2070554695,-2.3623216426,0.2381009758,0.9750031897
308.0,-0.5037937931,-0.4512893357,-0.168772424,0.4355928035,0.3614419058,0.2230438182,2.1403889243,0.3021021448,-0.1187160994,2.4790958967,0.0084154552,-0.9884304839,1.92438247,1.2364328802,0.110535844,2.6160489945,-0.5118269636,0.4638723323,-2.0410778106,-0.2752539576,0.0975748705,-2.4405294206,0.8401724057,0.1479012271,-2.5833345871,-0.9488692297,-0.6925570369,-2.0582745096,-0.7291289916,1.1232578359,-0.5037937931,-0.4512893357,-0.168772424,0.4355928035,0.3614419058,0.2230438182,2.1403889243,0.3021021448,-0.1187160994,2.4790958967,0.0084154552,-0.9884304839,1.92438247,1.2364328802,0.110535844,2.6160489945,-0.5118269636,0.4638723323,-2.0410778106,-0.2752539576,0.0975748705,-2.4405294206,0.8401724057,0.1479012271,-2.5833345871,-0.9488692297,-0.6925570369,-2.0582745096,-0.7291289916,1.1232578359,-0.5560320473,0.0361651648,-0.3822197476,0.5861764991,0.0813592119,0.374246428,1.9299088561,0.062378384,0.0219782042,2.2179118655,0.9855185265,-0.27453895,2.4018320609,-0.369285952,0.8829075997,2.1713848691,-0.6042002412,-0.7916818207,-1.9211388036,-0.223783814,0.0222809472,-2.4793569222,0.2134536242,-0.7344727562,-2.2786154741,-1.31449836,0.2550874646,-2.3712122306,0.2056442712,0.9311942671
309.0,-0.5033008238,-0.459017769,-0.1927201185,0.4253973104,0.3497640401,0.2248036697,2.1388559596,0.3104136722,-0.1088877178,2.5024373477,-0.0481237297,-0.9759714835,1.9878056016,1.2250381477,0.0641385694,2.5771881272,-0.3969417055,0.4821398006,-2.0395198043,-0.277067457,0.1115650047,-2.3924926479,0.8262102477,0.1857731936,-2.5686351738,-0.8999098018,-0.6728302246,-2.0343173491,-0.6178839272,1.1058124113,-0.5033008238,-0.459017769,-0.1927201185,0.4253973104,0.3497640401,0.2248036697,2.1388559596,0.3104136722,-0.1088877178,2.5024373477,-0.0481237297,-0.9759714835,1.9878056016,1.2250381477,0.0641385694,2.5771881272,-0.3969417055,0.4821398006,-2.0395198043,-0.277067457,0.1115650047,-2.3924926479,0.8262102477,0.1857731936,-2.5686351738,-0.8999098018,-0.6728302246,-2.0343173491,-0.6178839272,1.1058124113,-0.5614053577,0.0550313311,-0.3747866265,0.5980898775,0.0748511789,0.3592116662,1.9377208037,0.0546099885,0.0353262363,2.2680118555,1.0110190342,-0.2758136101,2.3798636135,-0.3274926064,0.8976984754,2.1722718606,-0.591534335,-0.8478683579,-1.939877453,-0.2392889019,0.0236914411,-2.4772039124,0.2067316913,-0.7520737786,-2.276028295,-1.2578097002,0.2892661615,-2.365712434,0.1811402286,0.8870899244
310.0,-0.5009091196,-0.465944156,-0.2170027745,0.4131545898,0.3367322889,0.2258731208,2.1329710195,0.3137234486,-0.0990525523,2.5266943693,-0.1058974655,-1.0029556747,2.0670001269,1.2853929146,0.0318753486,2.5464453418,-0.2886103969,0.5318237763,-2.0359373464,-0.2768661915,0.1247433372,-2.3370434854,0.7917689059,0.2169838775,-2.5467501991,-0.8408602332,-0.6380327149,-2.019986549,-0.5169778376,1.0976821477,-0.5009091196,-0.465944156,-0.2170027745,0.4131545898,0.3367322889,0.2258731208,2.1329710195,0.3137234486,-0.0990525523,2.5266943693,-0.1058974655,-1.0029556747,2.0670001269,1.2853929146,0.0318753486,2.5464453418,-0.2886103969,0.5318237763,-2.0359373464,-0.2768661915,0.1247433372,-2.3370434854,0.7917689059,0.2169838775,-2.5467501991,-0.8408602332,-0.6380327149,-2.019986549,-0.5169778376,1.0976821477,-0.5642976839,0.0737493463,-0.3659826518,0.6050025831,0.0680349481,0.3438430477,1.9457973261,0.0460733351,0.0460109128,2.3252628181,1.047412917,-0.2741897805,2.3722162869,-0.2880591436,0.9230100972,2.1701429089,-0.5777854917,-0.8946881242,-1.9580890186,-0.2555111889,0.0257264815,-2.4859434595,0.1987050521,-0.7827796064,-2.2623302266,-1.203521365,0.3091525746,-2.3533038282,0.1747525427,0.8574640203
311.0,-0.4967331224,-0.472040927,-0.2414952578,0.3994964494,0.3226442419,0.2263665736,2.1218922443,0.3151208461,-0.0924433657,2.5431375189,-0.1574707439,-1.0419537357,2.1609378886,1.3894753114,0.004705775,2.5368634736,-0.2069038377,0.631722302,-2.0292356768,-0.2738661669,0.1361112867,-2.2785369152,0.7500684677,0.2380230692,-2.5272350882,-0.7830479806,-0.597407454,-2.0148566426,-0.4382830841,1.1214869338,-0.4967331224,-0.472040927,-0.2414952578,0.3994964494,0.3226442419,0.2263665736,2.1218922443,0.3151208461,-0.0924433657,2.5431375189,-0.1574707439,-1.0419537357,2.1609378886,1.3894753114,0.004705775,2.5368634736,-0.2069038377,0.631722302,-2.0292356768,-0.2738661669,0.1361112867,-2.2785369152,0.7500684677,0.2380230692,-2.5272350882,-0.7830479806,-0.597407454,-2.0148566426,-0.4382830841,1.1214869338,-0.5648419319,0.0921810918,-0.3560169802,0.606839066,0.061014751,0.328386335,1.9545555084,0.0382989852,0.0525586191,2.3810381144,1.0780225097,-0.2647664678,2.381114347,-0.2558635804,0.9613241023,2.1661131039,-0.5608231867,-0.9230524946,-1.9747082533,-0.2704628253,0.0264520711,-2.501399245,0.1846047894,-0.8188365884,-2.2440497694,-1.1771455894,0.3190543838,-2.341100462,0.1947652409,0.8538492023
312.0,-0.4910074165,-0.477334914,-0.2660802801,0.3850647381,0.3078599948,0.2264259688,2.106607196,0.3171027137,-0.08940665,2.5461254966,-0.1974071145,-1.0711406118,2.2631345959,1.4909053676,-0.0250729529,2.5431105824,-0.1445332296,0.7708090579,-2.0179938614,-0.2683416797,0.146663291,-2.2219727893,0.7212167993,0.2464705069,-2.5228959668,-0.7401709147,-0.5656763547,-2.0180003474,-0.3856489741,1.1799562118,-0.4910074165,-0.477334914,-0.2660802801,0.3850647381,0.3078599948,0.2264259688,2.106607196,0.3171027137,-0.08940665,2.5461254966,-0.1974071145,-1.0711406118,2.2631345959,1.4909053676,-0.0250729529,2.5431105824,-0.1445332296,0.7708090579,-2.0179938614,-0.2683416797,0.146663291,-2.2219727893,0.7212167993,0.2464705069,-2.5228959668,-0.7401709147,-0.5656763547,-2.0180003474,-0.3856489741,1.1799562118,-0.5633218033,0.1102131548,-0.3451796856,0.6039002867,0.0538828774,0.3131025313,1.9643827726,0.0320910805,0.0549457686,2.4287789789,1.0931620057,-0.2455709588,2.4030908035,-0.2316359971,1.0058489485,2.1620654473,-0.5408678856,-0.9284905342,-1.9891919514,-0.2818242308,0.0248602001,-2.5189976507,0.1601508347,-0.8517321384,-2.2271467651,-1.1999193024,0.3257121123,-2.3308939864,0.2404315423,0.874027214
313.0,-0.4840725039,-0.481909671,-0.2906423653,0.3704537637,0.2927598779,0.2261940914,2.0892527991,0.3199801475,-0.0878797603,2.5335053442,-0.2231890593,-1.0778595914,2.3629775194,1.5623051663,-0.0598034732,2.5486852351,-0.0838637818,0.9135799405,-2.0011833675,-0.2614325779,0.1586925741,-2.1710221091,0.7252281237,0.2417138124,-2.5431506738,-0.7208858204,-0.5533667499,-2.0282787278,-0.3574630437,1.253966768,-0.4840725039,-0.481909671,-0.2906423653,0.3704537637,0.2927598779,0.2261940914,2.0892527991,0.3199801475,-0.0878797603,2.5335053442,-0.2231890593,-1.0778595914,2.3629775194,1.5623051663,-0.0598034732,2.5486852351,-0.0838637818,0.9135799405,-2.0011833675,-0.2614325779,0.1586925741,-2.1710221091,0.7252281237,0.2417138124,-2.5431506738,-0.7208858204,-0.5533667499,-2.0282787278,-0.3574630437,1.253966768,-0.560167232,0.1277729705,-0.3338416743,0.5968165436,0.0467136381,0.298287358,1.975511285,0.027806647,0.0541856726,2.4641530692,1.0889540016,-0.2168987051,2.4314237786,-0.2144432886,1.0446801199,2.1603725821,-0.5201466743,-0.9112836469,-2.0018163805,-0.2888176329,0.0216814891,-2.5353940823,0.1233537744,-0.8754302765,-2.2111278411,-1.2670972854,0.330649638,-2.3200996184,0.3006309146,0.9031995183
314.0,-0.4763359967,-0.4859108159,-0.3150674962,0.3562200729,0.2777259562,0.2258212935,2.071330052,0.3237843126,-0.0860510183,2.5054337308,-0.234596275,-1.0566498635,2.4509519226,1.5929633031,-0.0990210558,2.542938536,-0.01767036,1.0320873815,-1.9792400844,-0.2542048219,0.1732656108,-2.1258628722,0.7671964174,0.2241338036,-2.5847131782,-0.7214895295,-0.5547711551,-2.0435442765,-0.3502206169,1.3215094103,-0.4763359967,-0.4859108159,-0.3150674962,0.3562200729,0.2777259562,0.2258212935,2.071330052,0.3237843126,-0.0860510183,2.5054337308,-0.234596275,-1.0566498635,2.4509519226,1.5929633031,-0.0990210558,2.542938536,-0.01767036,1.0320873815,-1.9792400844,-0.2542048219,0.1732656108,-2.1258628722,0.7671964174,0.2241338036,-2.5847131782,-0.7214895295,-0.5547711551,-2.0435442765,-0.3502206169,1.3215094103,-0.555970106,0.1448391221,-0.3224415969,0.5864895573,0.0395486155,0.2842798726,1.9878572488,0.0256824383,0.0517287886,2.4847461427,1.0657418303,-0.1805692496,2.4595610412,-0.2038686306,1.0675366204,2.1637935748,-0.5029893717,-0.8768363395,-2.0130294748,-0.2925365541,0.0185017127,-2.5488543768,0.0747966931,-0.8872842475,-2.1916162948,-1.3513624428,0.3297033078,-2.3065945064,0.3609540504,0.925619944
315.0,-0.4682293916,-0.4895226053,-0.3392445997,0.3429044231,0.2631364123,0.2254674163,2.0535423363,0.3287166283,-0.0828792001,2.4638525464,-0.2336595259,-1.007613513,2.5197525362,1.5806333619,-0.141298349,2.5219805078,0.0535641914,1.1122015742,-1.9538387485,-0.2467103419,0.1899268466,-2.0840244721,0.8316827057,0.1948330514,-2.6339609805,-0.7306477776,-0.5538798589,-2.0605890929,-0.3595313785,1.3675387508,-0.4682293916,-0.4895226053,-0.3392445997,0.3429044231,0.2631364123,0.2254674163,2.0535423363,0.3287166283,-0.0828792001,2.4638525464,-0.2336595259,-1.007613513,2.5197525362,1.5806333619,-0.141298349,2.5219805078,0.0535641914,1.1122015742,-1.9538387485,-0.2467103419,0.1899268466,-2.0840244721,0.8316827057,0.1948330514,-2.6339609805,-0.7306477776,-0.5538798589,-2.0605890929,-0.3595313785,1.3675387508,-0.5514940206,0.161445721,-0.3114705144,0.5740392376,0.0323764749,0.2714581665,2.0009679133,0.025905147,0.0491992362,2.4901666562,1.0278465953,-0.1396359432,2.4827273426,-0.2004232583,1.0689009035,2.1753688521,-0.4959538634,-0.8358748944,-2.0228146616,-0.2944470441,0.0166321087,-2.5592965621,0.0171570335,-0.888031656,-2.1662062945,-1.4260325027,0.3196256904,-2.2904973552,0.4097058726,0.931189543
316.0,-0.4601718624,-0.4929243987,-0.3630590659,0.3310357124,0.2493576019,0.2252849904,2.0360556515,0.3351462117,-0.0775612593,2.4128438764,-0.2256817124,-0.9366377912,2.563847667,1.5273612595,-0.1849705114,2.4853063805,0.1266352028,1.1482488767,-1.9267868183,-0.2383383795,0.2077010858,-2.0432882341,0.8960043643,0.1568219429,-2.6768692618,-0.7382104351,-0.5376760752,-2.0756822707,-0.380666579,1.3842616786,-0.4601718624,-0.4929243987,-0.3630590659,0.3310357124,0.2493576019,0.2252849904,2.0360556515,0.3351462117,-0.0775612593,2.4128438764,-0.2256817124,-0.9366377912,2.563847667,1.5273612595,-0.1849705114,2.4853063805,0.1266352028,1.1482488767,-1.9267868183,-0.2383383795,0.2077010858,-2.0432882341,0.8960043643,0.1568219429,-2.6768692618,-0.7382104351,-0.5376760752,-2.0756822707,-0.380666579,1.3842616786,-0.5476398938,0.1776894992,-0.3014560445,0.5607441631,0.02511653,0.2602253976,2.0140380916,0.0283883828,0.0481462344,2.4827383719,0.9845883189,-0.0983403581,2.4981881679,-0.2052140652,1.0484195643,2.1978972079,-0.5064677419,-0.8018863046,-2.0307235489,-0.2956437625,0.0168650114,-2.5681813101,-0.0455226358,-0.8814933479,-2.1350897201,-1.4747235812,0.3003656699,-2.2735427034,0.4395140077,0.915711068
317.0,-0.4525346196,-0.4962478581,-0.3863766648,0.3211038009,0.2367258665,0.2253930783,2.018585494,0.3436668776,-0.0690472826,2.3594438036,-0.2213159812,-0.856960417,2.5793013623,1.4386655214,-0.228481231,2.4339649419,0.1976178341,1.1392023288,-1.8994742443,-0.2285995636,0.2255604264,-2.0028762314,0.9427505337,0.1148228719,-2.703801505,-0.7380357818,-0.5002338178,-2.0850982917,-0.4090388202,1.3699567616,-0.4525346196,-0.4962478581,-0.3863766648,0.3211038009,0.2367258665,0.2253930783,2.018585494,0.3436668776,-0.0690472826,2.3594438036,-0.2213159812,-0.856960417,2.5793013623,1.4386655214,-0.228481231,2.4339649419,0.1976178341,1.1392023288,-1.8994742443,-0.2285995636,0.2255604264,-2.0028762314,0.9427505337,0.1148228719,-2.703801505,-0.7380357818,-0.5002338178,-2.0850982917,-0.4090388202,1.3699567616,-0.5453534407,0.1937320517,-0.2929278485,0.5479481136,0.0176141977,0.2509833779,2.025989681,0.0322793703,0.049373718,2.4682490665,0.9512662103,-0.0618039021,2.5052695153,-0.2196193181,1.0107976386,2.232522067,-0.5382121814,-0.7834436072,-2.036134104,-0.2968766169,0.0195473411,-2.5779145165,-0.1087961408,-0.8734255932,-2.0996367614,-1.4899024339,0.2741821059,-2.2583121705,0.4471447135,0.8797446829
318.0,-0.4456055323,-0.4995459935,-0.4090241218,0.3135076683,0.2255229974,0.2258504281,2.0004019613,0.3549470981,-0.0560629647,2.3129611296,-0.2372235607,-0.7877114493,2.5647863254,1.3253032209,-0.2710351277,2.3701943906,0.2624046862,1.0881580259,-1.8728285901,-0.2173628084,0.2424247252,-1.9630974104,0.9624480074,0.0740899815,-2.7097139936,-0.7273449565,-0.4413943868,-2.0856002704,-0.4406411648,1.3289140802,-0.4456055323,-0.4995459935,-0.4090241218,0.3135076683,0.2255229974,0.2258504281,2.0004019613,0.3549470981,-0.0560629647,2.3129611296,-0.2372235607,-0.7877114493,2.5647863254,1.3253032209,-0.2710351277,2.3701943906,0.2624046862,1.0881580259,-1.8728285901,-0.2173628084,0.2424247252,-1.9630974104,0.9624480074,0.0740899815,-2.7097139936,-0.7273449565,-0.4413943868,-2.0856002704,-0.4406411648,1.3289140802,-0.5454773275,0.2097833055,-0.2863511788,0.5369090425,0.0096544523,0.2440830015,2.0357127758,0.0358239488,0.052291414,2.4545907726,0.9457944995,-0.0347758705,2.5055454762,-0.2451634031,0.9656949348,2.2771846973,-0.5862202158,-0.7778186995,-2.0384795882,-0.298702971,0.0244527018,-2.5904698944,-0.16882818,-0.86901337,-2.0614274724,-1.4703061972,0.244759826,-2.2479621308,0.4337367838,0.8284647973
319.0,-0.4395612736,-0.5027793094,-0.4307775341,0.3085017825,0.2159533849,0.2266367801,1.980453648,0.3686470158,-0.0382940985,2.2794670944,-0.2878067355,-0.7411122948,2.5248689952,1.207595187,-0.3145703551,2.2982593311,0.3169811194,1.0055701042,-1.8473251614,-0.2047406115,0.2570314266,-1.9248303564,0.9522526799,0.0395762728,-2.6936624899,-0.7059314414,-0.3653498366,-2.0750587679,-0.4727424539,1.2725404464,-0.4395612736,-0.5027793094,-0.4307775341,0.3085017825,0.2159533849,0.2266367801,1.980453648,0.3686470158,-0.0382940985,2.2794670944,-0.2878067355,-0.7411122948,2.5248689952,1.207595187,-0.3145703551,2.2982593311,0.3169811194,1.0055701042,-1.8473251614,-0.2047406115,0.2570314266,-1.9248303564,0.9522526799,0.0395762728,-2.6936624899,-0.7059314414,-0.3653498366,-2.0750587679,-0.4727424539,1.2725404464,-0.5485793427,0.2260597624,-0.2820384001,0.5286017249,0.0009977759,0.2397465233,2.0425244354,0.037535633,0.0552316261,2.4462332711,0.9765539472,-0.0195814225,2.5026792388,-0.2833587168,0.9262826538,2.3270195887,-0.6387582666,-0.7754275945,-2.037385055,-0.3016030022,0.0304801558,-2.6058321385,-0.2228545591,-0.8701081938,-2.021798141,-1.420457908,0.2168811069,-2.2464266389,0.4061836304,0.7727282866
320.0,-0.4344578255,-0.5058229766,-0.4513668779,0.3061776979,0.208119521,0.227645243,1.9572071922,0.3818369987,-0.0179627783,2.256196398,-0.3703087141,-0.7084402783,2.4748618,1.1188830963,-0.368077168,2.2269717545,0.3581431441,0.9182572506,-1.8229028437,-0.1909228156,0.2679328423,-1.8892257667,0.9152061304,0.0153975026,-2.6592485098,-0.6761666592,-0.2803047285,-2.053045145,-0.5049227478,1.2198024116,-0.4344578255,-0.5058229766,-0.4513668779,0.3061776979,0.208119521,0.227645243,1.9572071922,0.3818369987,-0.0179627783,2.256196398,-0.3703087141,-0.7084402783,2.4748618,1.1188830963,-0.368077168,2.2269717545,0.3581431441,0.9182572506,-1.8229028437,-0.1909228156,0.2679328423,-1.8892257667,0.9152061304,0.0153975026,-2.6592485098,-0.6761666592,-0.2803047285,-2.053045145,-0.5049227478,1.2198024116,-0.5548230592,0.2427263809,-0.2800736113,0.5235390315,-0.008561726,0.2379860296,2.0464946455,0.0374424242,0.0565171808,2.4404464392,1.0327952975,-0.0152870836,2.5005331753,-0.3345807757,0.9042637478,2.3763408179,-0.6837779427,-0.7682374246,-2.0326509054,-0.3059038802,0.0355868311,-2.6216993227,-0.2689174274,-0.8746851016,-1.9814914838,-1.3527481442,0.1963572743,-2.2587743996,0.3781252864,0.7293240839
321.0,-0.4302448492,-0.5084937818,-0.4704956574,0.3065021753,0.2019935748,0.2286875167,1.9284830288,0.3903897833,0.0002047528,2.2363596597,-0.4674339581,-0.6709757367,2.4345742588,1.090305772,-0.4474153295,2.1725701225,0.3853612444,0.8797427458,-1.7988964164,-0.1762108011,0.2740185864,-1.8575569807,0.8614033018,0.00401445,-2.6160352628,-0.6436644238,-0.1984240353,-2.0201880032,-0.5389958604,1.1920134218,-0.4302448492,-0.5084937818,-0.4704956574,0.3065021753,0.2019935748,0.2286875167,1.9284830288,0.3903897833,0.0002047528,2.2363596597,-0.4674339581,-0.6709757367,2.4345742588,1.090305772,-0.4474153295,2.1725701225,0.3853612444,0.8797427458,-1.7988964164,-0.1762108011,0.2740185864,-1.8575569807,0.8614033018,0.00401445,-2.6160352628,-0.6436644238,-0.1984240353,-2.0201880032,-0.5389958604,1.1920134218,-0.5639461144,0.2598458421,-0.2802909376,0.5216985553,-0.0191341339,0.2385663378,2.0482530481,0.0364403549,0.0554423577,2.4316763339,1.093381178,-0.0190085923,2.4997036655,-0.3955367497,0.9028490217,2.4201508768,-0.7127472763,-0.7528849361,-2.0242394609,-0.311055798,0.0375040541,-2.6347167358,-0.3056794551,-0.8789342135,-1.9400020358,-1.2907904225,0.1898268266,-2.2901902123,0.364593733,0.7147240747
322.0,-0.4267937934,-0.5105798862,-0.4878687492,0.3093514139,0.1974207681,0.2295197774,1.8938876775,0.3930046828,0.0114572849,2.215303839,-0.5614576732,-0.6163369583,2.4025651306,1.1148597884,-0.5538605866,2.1491956825,0.4033097384,0.935494252,-1.7742411341,-0.1615543246,0.2756057785,-1.8311283015,0.8105106424,0.0048099349,-2.57981724,-0.6173331916,-0.1340036694,-1.9754941534,-0.5751126383,1.1995961201,-0.4267937934,-0.5105798862,-0.4878687492,0.3093514139,0.1974207681,0.2295197774,1.8938876775,0.3930046828,0.0114572849,2.215303839,-0.5614576732,-0.6163369583,2.4025651306,1.1148597884,-0.5538605866,2.1491956825,0.4033097384,0.935494252,-1.7742411341,-0.1615543246,0.2756057785,-1.8311283015,0.8105106424,0.0048099349,-2.57981724,-0.6173331916,-0.1340036694,-1.9754941534,-0.5751126383,1.1995961201,-0.5753508052,0.2773598164,-0.2823205665,0.52258909,-0.0307006586,0.2410404155,2.0486016174,0.0351178227,0.0524475134,2.4164097082,1.1400209101,-0.0275171884,2.4966854195,-0.4582007168,0.9155997959,2.4547391101,-0.7211991562,-0.7299283317,-2.0125650095,-0.3147735088,0.0351757622,-2.6418447266,-0.3327233394,-0.8796144738,-1.8949492438,-1.2654910208,0.203671479,-2.3414609083,0.3682089889,0.7314776402
323.0,-0.4239265497,-0.5118503161,-0.5032160572,0.3144924043,0.1941798179,0.229879169,1.8560564017,0.3908201112,0.0168261365,2.1909798015,-0.63950161,-0.540981998,2.3615813031,1.1597774099,-0.6668421065,2.1488751834,0.4189956885,1.0489236389,-1.7480748175,-0.1491123141,0.2746050455,-1.8111784984,0.7903721867,0.0134979362,-2.5662431738,-0.6057370125,-0.0975921888,-1.915681237,-0.6076542082,1.2347306077,-0.4239265497,-0.5118503161,-0.5032160572,0.3144924043,0.1941798179,0.229879169,1.8560564017,0.3908201112,0.0168261365,2.1909798015,-0.63950161,-0.540981998,2.3615813031,1.1597774099,-0.6668421065,2.1488751834,0.4189956885,1.0489236389,-1.7480748175,-0.1491123141,0.2746050455,-1.8111784984,0.7903721867,0.0134979362,-2.5662431738,-0.6057370125,-0.0975921888,-1.915681237,-0.6076542082,1.2347306077,-0.5882497735,0.295109429,-0.2856764495,0.5254151508,-0.0431239387,0.2448361618,2.048160612,0.0335813588,0.0485393629,2.3938540362,1.1617592442,-0.038001083,2.4870766889,-0.5126901355,0.9327345816,2.4779322517,-0.7083485878,-0.70261876,-1.9985363958,-0.3149022814,0.0293587187,-2.6410336505,-0.3507063271,-0.8751435455,-1.8443839081,-1.2900720867,0.2403753185,-2.4056687323,0.37651261,0.7659374108
324.0,-0.4214397305,-0.5120554125,-0.5163028333,0.3215768047,0.1920439346,0.2295434069,1.8176539199,0.3849827044,0.0196138425,2.1629111201,-0.6930201464,-0.4468930592,2.30110695,1.1996097863,-0.7655662088,2.1562878513,0.4365377357,1.1611685774,-1.7205708919,-0.1412120719,0.2728234931,-1.7983864083,0.8201410574,0.026447155,-2.5779862416,-0.6099319454,-0.0894738107,-1.8387335681,-0.6281928059,1.2803704571,-0.4214397305,-0.5120554125,-0.5163028333,0.3215768047,0.1920439346,0.2295434069,1.8176539199,0.3849827044,0.0196138425,2.1629111201,-0.6930201464,-0.4468930592,2.30110695,1.1996097863,-0.7655662088,2.1562878513,0.4365377357,1.1611685774,-1.7205708919,-0.1412120719,0.2728234931,-1.7983864083,0.8201410574,0.026447155,-2.5779862416,-0.6099319454,-0.0894738107,-1.8387335681,-0.6281928059,1.2803704571,-0.6018057341,0.3128731179,-0.2898423601,0.5292610135,-0.0561844076,0.2493487219,2.0471643348,0.0318067768,0.0447833085,2.3650708924,1.1544452552,-0.0481956633,2.4683959468,-0.5509089635,0.9466248269,2.4894430209,-0.6770633859,-0.6763975738,-1.9828730341,-0.3120110738,0.0219026369,-2.6315565867,-0.361092366,-0.8658940224,-1.7912560071,-1.3430590973,0.2944870419,-2.4720173953,0.3755069109,0.8012542257
325.0,-0.4191283368,-0.5109401958,-0.5269391598,0.3301301105,0.1907945536,0.2283686531,1.7801972,0.3761856541,0.0216793276,2.1317314011,-0.7174922223,-0.3391203427,2.2193070518,1.2208793058,-0.8376099759,2.1620327645,0.4576538891,1.2412901396,-1.693054486,-0.1381812002,0.2707066723,-1.7916529571,0.8887044454,0.0464315505,-2.6025765966,-0.622566575,-0.1011949203,-1.7461573262,-0.6305874706,1.3207750668,-0.4191283368,-0.5109401958,-0.5269391598,0.3301301105,0.1907945536,0.2283686531,1.7801972,0.3761856541,0.0216793276,2.1317314011,-0.7174922223,-0.3391203427,2.2193070518,1.2208793058,-0.8376099759,2.1620327645,0.4576538891,1.2412901396,-1.693054486,-0.1381812002,0.2707066723,-1.7916529571,0.8887044454,0.0464315505,-2.6025765966,-0.622566575,-0.1011949203,-1.7461573262,-0.6305874706,1.3207750668,-0.6152287529,0.3303992975,-0.2943297352,0.5332352848,-0.0696193141,0.2540073802,2.0454120103,0.029845964,0.0421772876,2.3323947562,1.1200935606,-0.0563360333,2.4406303619,-0.5680893695,0.953141123,2.4913456196,-0.6341108878,-0.658907413,-1.9658875874,-0.3079329034,0.0147948974,-2.6142158015,-0.3658704447,-0.8541998034,-1.7414574371,-1.3937561205,0.3557301708,-2.5306854519,0.3575223152,0.825641402
