time,N_1_x,N_1_y,N_1_z,N_2_x,N_2_y,N_2_z,C_3_x,C_3_y,C_3_z,H_4_x,H_4_y,H_4_z,H_5_x,H_5_y,H_5_z,H_6_x,H_6_y,H_6_z,C_7_x,C_7_y,C_7_z,H_8_x,H_8_y,H_8_z,H_9_x,H_9_y,H_9_z,H_10_x,H_10_y,H_10_z
33.0,-0.6717415247,0.0780152929,-0.667614473,0.4883631426,-0.290285201,-0.3879593589,1.6013330881,0.2301017913,0.4430534188,1.5824024825,1.3315742722,0.6361257012,1.6458052689,-0.3664606823,1.1402910026,2.4389012468,-0.004057747,-0.0073638143,-1.4305259759,-0.1273319087,0.4964785107,-1.2968939877,0.7908557861,1.1910776247,-2.4808764452,-0.047412058,0.1288257343,-1.2023048211,-1.1583156959,1.1004952568
34.0,-0.6630882581,0.093676832,-0.6627551371,0.492516605,-0.3027428622,-0.3723628094,1.6066479214,0.2387222141,0.4271982606,1.596269299,1.294887336,0.6243570136,1.6559257501,-0.3658202931,1.1344153349,2.4559918592,0.003098426,-0.0144292278,-1.4533452672,-0.1347675999,0.4855967126,-1.3175676041,0.7375759219,1.1705839914,-2.4493261667,-0.0590171347,0.1691027633,-1.2239091137,-1.1232163273,1.1394622784
35.0,-0.6537919318,0.1099656863,-0.6579798163,0.498074434,-0.3149471726,-0.3562310522,1.6094202017,0.2503272839,0.4064431593,1.6043999844,1.2590234102,0.6137114839,1.6651858691,-0.4063548378,1.2039180224,2.5132155476,0.0063944901,-0.0496573424,-1.4771125726,-0.1435414133,0.4771030962,-1.3362738634,0.6770698398,1.1447363655,-2.4345136305,-0.0752162958,0.2104071641,-1.2511656813,-1.0639257949,1.1580551967
36.0,-0.6435257216,0.126089069,-0.6529559926,0.5041112959,-0.3258821482,-0.3400170255,1.6121668734,0.2589565118,0.3839587953,1.6042020998,1.2426005982,0.6058348927,1.6748575156,-0.4475848887,1.2997580988,2.5859409991,0.0115460744,-0.0989779145,-1.4998176385,-0.154010134,0.4708104757,-1.3512152855,0.624789491,1.1223391576,-2.4600661943,-0.0945888204,0.2428524488,-1.2818814478,-0.9900124116,1.1568302256
37.0,-0.6326378769,0.1402736283,-0.6473684802,0.510720854,-0.3341153231,-0.3252309954,1.6165564867,0.2607698735,0.3623319962,1.5935966028,1.2559012549,0.6027040357,1.6880871718,-0.4669738758,1.3901000759,2.6497515932,0.0227816205,-0.1496899019,-1.5209965885,-0.1650463463,0.4658029418,-1.362439978,0.596643264,1.1150926139,-2.5288060466,-0.1164811872,0.2626786032,-1.3116900719,-0.9180504981,1.1417143141
38.0,-0.621819697,0.1520357437,-0.64112766,0.5182502222,-0.3396890824,-0.3123178739,1.6233682399,0.2559680009,0.3427714592,1.5734085579,1.2909013046,0.6028141339,1.7055233554,-0.4587854731,1.4589504206,2.6902176309,0.0410598315,-0.1934912784,-1.5422647209,-0.1747496246,0.4603305342,-1.3714399025,0.599661982,1.1270558152,-2.6183425398,-0.1407046174,0.2722217454,-1.3337965882,-0.8716390349,1.1268898405
39.0,-0.6114850069,0.1613811441,-0.6341608053,0.5266052405,-0.3429977138,-0.3012563949,1.6329239732,0.2466028106,0.3260510519,1.5460826021,1.3287421994,0.6013504767,1.7269042214,-0.4236236233,1.4983735623,2.7011004844,0.0655824513,-0.2258494187,-1.5653936816,-0.1808391305,0.4532657814,-1.381883331,0.6271673789,1.1509094088,-2.7027056072,-0.1667150747,0.2746560839,-1.3421262472,-0.870573649,1.1276239371
40.0,-0.6019013473,0.1684084735,-0.6264212144,0.535471091,-0.3444888481,-0.292019031,1.6451756147,0.2348731449,0.3128323775,1.5150168327,1.3531519908,0.5938551369,1.7517558411,-0.3643782826,1.5041974526,2.6816748045,0.0945097132,-0.2451320187,-1.5908709119,-0.1824125326,0.445370687,-1.3981827342,0.6652412207,1.1749684999,-2.7647730549,-0.1934765547,0.2716245434,-1.3371198309,-0.9130466375,1.1429742337
41.0,-0.5932563908,0.1732572509,-0.617896494,0.5444226825,-0.3446347613,-0.2846214663,1.6597135868,0.2225686789,0.3036909498,1.4837825712,1.3552908717,0.5777406215,1.7795573739,-0.2852340673,1.474614018,2.6364659693,0.1252999346,-0.2525905341,-1.6180345955,-0.1803225396,0.4386458734,-1.4235616424,0.7008801255,1.1900419778,-2.7962350569,-0.2197160001,0.2635121599,-1.3259289047,-0.9782944211,1.1567659446
42.0,-0.585694617,0.1760941895,-0.6085934532,0.5530077431,-0.3439317983,-0.2790935905,1.6755956784,0.2111180282,0.2991261721,1.4555433102,1.3331753547,0.5521555085,1.8098798446,-0.192157646,1.411161963,2.5770633622,0.1549548658,-0.2536706714,-1.6457791099,-0.1758442922,0.4346840588,-1.4595909794,0.7250060402,1.1911913954,-2.7954388493,-0.2442081639,0.2499606693,-1.3166134433,-1.044763177,1.1546535718
43.0,-0.5793436525,0.1771162226,-0.5985314696,0.5608336792,-0.342903138,-0.2754318434,1.691145494,0.2017344787,0.2993304209,1.4326080827,1.290603765,0.5175555365,1.8428815463,-0.094399144,1.3231107526,2.5236972916,0.1806447746,-0.2597879197,-1.6728435155,-0.1699871762,0.4341744268,-1.5064648306,0.7326186674,1.1771761583,-2.7669515737,-0.2660814705,0.2299059824,-1.3149349709,-1.0979374799,1.1303552762
44.0,-0.5743286365,0.1765653593,-0.5877414286,0.5676484681,-0.34210099,-0.2735511036,1.7043266454,0.1954595582,0.3031310475,1.4158803286,1.2368837093,0.4754357311,1.8810036207,-0.0060807309,1.2369927522,2.4988661436,0.2008633898,-0.2856256246,-1.6977113091,-0.1635002387,0.4371473071,-1.5632670923,0.7226943348,1.1499782333,-2.7227806973,-0.2852980487,0.201019925,-1.3242144929,-1.1296831767,1.0837210387
45.0,-0.5707642047,0.1747451548,-0.5762567177,0.5733810016,-0.3421072009,-0.2732620143,1.714040991,0.1929084101,0.3064763209,1.4043027046,1.1866477953,0.4281471575,1.9318752151,0.0568039739,1.2017910253,2.5090837633,0.2155296804,-0.3364594964,-1.7185776691,-0.1570383835,0.4432079173,-1.6280917058,0.6988987895,1.1151332396,-2.6824286625,-0.3032219849,0.1588112154,-1.3457747987,-1.136519791,1.0184248902
46.0,-0.5687102798,0.1720289384,-0.5640911837,0.5780908583,-0.3435262053,-0.2743116133,1.721019486,0.1935378464,0.3055240993,1.3951741785,1.157513592,0.3784944621,2.0025790193,0.0890350092,1.2461857226,2.5400229318,0.2243765612,-0.4012304006,-1.7340332388,-0.1513678445,0.4514465355,-1.698325472,0.6709984964,1.0825547431,-2.6647416638,-0.3220380399,0.0974414075,-1.3789168793,-1.1193574243,0.9411050494
47.0,-0.5681146873,0.1688423073,-0.5512171547,0.5818621834,-0.3469346586,-0.2764432786,1.7275662528,0.1961496788,0.3015292852,1.3867367205,1.1621871676,0.3291854338,2.0840009415,0.0981248122,1.3329979352,2.5733428769,0.226590568,-0.4636952236,-1.744384765,-0.1474214532,0.4599832216,-1.771719642,0.6541628727,1.0655978219,-2.6718067609,-0.3416704616,0.0154206697,-1.4202660116,-1.0853737471,0.8616164158
48.0,-0.5688180965,0.1656045894,-0.537574546,0.584787847,-0.3527503653,-0.2793753365,1.7355830685,0.2005746125,0.2968202783,1.3815793502,1.1987559589,0.2827439294,2.1607043443,0.0920799758,1.4162095879,2.5967486192,0.2214991055,-0.5115272852,-1.7516317879,-0.1453654866,0.4661515118,-1.8477503318,0.6599871826,1.0740218045,-2.6880622371,-0.3581962559,-0.0797635505,-1.4631053193,-1.0515340199,0.7931565111
49.0,-0.570628801,0.162646357,-0.523099738,0.5870137826,-0.3610977997,-0.2827927845,1.7456468406,0.2076006191,0.2923064939,1.3854908221,1.2526739867,0.2418664756,2.2225271357,0.0765469064,1.4715912918,2.6042641892,0.2089732215,-0.5376796445,-1.7580388589,-0.1433434839,0.4679192715,-1.9260264324,0.683941135,1.1047658401,-2.6965380658,-0.3668382353,-0.176133351,-1.4990434301,-1.0434070183,0.7494015236
50.0,-0.5734091234,0.1601006261,-0.5077427985,0.5887779434,-0.3717262612,-0.2864508475,1.7575641175,0.2179502675,0.2881176288,1.4031244484,1.307397189,0.2090808862,2.2644001926,0.0557832445,1.4895557135,2.5944743539,0.1894536773,-0.5394791984,-1.7650698431,-0.1391267169,0.4648261084,-2.0034976323,0.7095683102,1.1450096764,-2.6874114307,-0.3644559769,-0.2631134411,-1.5246081853,-1.076303166,0.7368255998
51.0,-0.5772490029,0.1572020709,-0.4915959523,0.5904545153,-0.3832642433,-0.2906211021,1.7709286358,0.2313844996,0.2846847612,1.435395563,1.3494506014,0.1856148441,2.2847715784,0.0340870104,1.46794023,2.5698364839,0.1637986033,-0.5181456176,-1.7730127997,-0.1325370343,0.4578814393,-2.0761812727,0.7219234299,1.182557136,-2.6570897105,-0.3497086811,-0.3335160473,-1.5448778758,-1.1359964546,0.7504948109
52.0,-0.5810537068,0.1533114059,-0.4753234823,0.590741956,-0.3930748462,-0.2938859488,1.7855571314,0.246564207,0.2814021662,1.4796645233,1.3689699816,0.1712904069,2.2835556434,0.0138039614,1.4094070947,2.5392627652,0.1349804003,-0.4791797601,-1.7816161914,-0.1258134466,0.4482312325,-2.139021059,0.714178647,1.2078937073,-2.6074694866,-0.3230232137,-0.3829163778,-1.5671385377,-1.1958375867,0.7816159937
53.0,-0.5842645606,0.1488590907,-0.4589162948,0.589453061,-0.4010788294,-0.2957424739,1.8003828397,0.2631128241,0.2785183093,1.533618478,1.365846565,0.1661994992,2.2610190862,-0.0035739215,1.3190854975,2.5151984032,0.1032943923,-0.4357058232,-1.790665911,-0.1206852753,0.4367884117,-2.1881130143,0.6847919651,1.2156552926,-2.5436188891,-0.2863892965,-0.4099330259,-1.5956339651,-1.2359808999,0.8211324477
54.0,-0.5865141506,0.1440008198,-0.4422964125,0.5866712961,-0.4071820076,-0.2961502359,1.813919381,0.2804984523,0.2763992248,1.5936071635,1.3456441763,0.1693065858,2.2210002007,-0.0180740806,1.2105581406,2.5126473448,0.0669994907,-0.4052959367,-1.7997811488,-0.117980776,0.4245043077,-2.2214777199,0.6363186948,1.2044471926,-2.4745823673,-0.243325345,-0.4179580815,-1.6315919429,-1.2465353789,0.8615249343
55.0,-0.5872820209,0.138922685,-0.4247477771,0.5826054628,-0.4118563468,-0.295335362,1.8246412005,0.2984720754,0.2735600741,1.6557995195,1.3217606324,0.1790540222,2.1734962941,-0.0356782535,1.1129624496,2.5390858635,0.0242469683,-0.3991126815,-1.808326785,-0.1179855159,0.4120857386,-2.2386705233,0.57536129,1.1768368726,-2.4148057913,-0.1987419672,-0.4168314588,-1.674184081,-1.2244229871,0.8961051826
56.0,-0.5862995707,0.1333633344,-0.405308053,0.5779353667,-0.4156440711,-0.2940056781,1.8316564497,0.3167435385,0.2663097045,1.7170754438,1.3140208316,0.193937092,2.1349599265,-0.0710694508,1.0697927175,2.5857413221,-0.0225656761,-0.412847034,-1.8154621037,-0.1204228407,0.400193314,-2.2423099766,0.5127300372,1.1408817103,-2.3815436065,-0.157515475,-0.4222710896,-1.7206658611,-1.1717911749,0.9187830569
57.0,-0.5837354042,0.1272838988,-0.3841297011,0.5732397792,-0.4183273368,-0.2923096723,1.8358892984,0.3336033019,0.2525993291,1.7747707682,1.3384744671,0.2121250477,2.1110334052,-0.1318717425,1.0974351068,2.6365929659,-0.0660326038,-0.4336555135,-1.8203316262,-0.1253775088,0.389171889,-2.2385254724,0.4634431935,1.1090188587,-2.3853244163,-0.1224185177,-0.4471184787,-1.7682256523,-1.097839346,0.9270339331
58.0,-0.579946279,0.1208731497,-0.3615520747,0.5690190598,-0.4197042278,-0.2902248872,1.8393196314,0.346648347,0.2346549386,1.8285817363,1.3939302842,0.2330203643,2.0907969549,-0.2009606657,1.161615923,2.6785416412,-0.0989035716,-0.4507654839,-1.8229805376,-0.1326022689,0.3775685819,-2.2345571892,0.4430360948,1.0943772579,-2.4226356526,-0.0943318247,-0.4875607815,-1.8138445501,-1.0201655546,0.923212389
59.0,-0.5754421496,0.1143987169,-0.3379142067,0.5657675832,-0.4197084615,-0.287718445,1.843237448,0.3550041272,0.2152399946,1.8784392638,1.4606622712,0.2561048419,2.0663667868,-0.2573721907,1.2257157288,2.703631797,-0.1165067073,-0.45790347,-1.8244459772,-0.1404669065,0.3631500642,-2.2330257209,0.4585443939,1.1006994171,-2.4800205554,-0.0739602294,-0.5278225106,-1.8552445858,-0.9646476138,0.9166062184
60.0,-0.5708098621,0.1081361336,-0.3135441042,0.5639690959,-0.4183995265,-0.2847898827,1.8481230522,0.3591475654,0.1960827535,1.922758222,1.516479892,0.2795604904,2.036592732,-0.2896948253,1.2703573027,2.7083380032,-0.1169488657,-0.4526507694,-1.8261475502,-0.146420881,0.3448119813,-2.2293624331,0.5035277556,1.1178538795,-2.5432050134,-0.0619481352,-0.5538645329,-1.8923911806,-0.9543641771,0.9192065687
61.0,-0.5666078067,0.1023483711,-0.2887762349,0.564053087,-0.4159219277,-0.2814904908,1.8539379539,0.359846402,0.1783186911,1.9592050153,1.5469132843,0.3007829399,2.0032823236,-0.2937340799,1.2874419692,2.6932875497,-0.101072913,-0.4360292153,-1.8292939218,-0.1492888117,0.3234304049,-2.217134358,0.5640609744,1.1309550923,-2.6011256695,-0.058233513,-0.5585688173,-1.926241221,-0.9891162526,0.9319145579
62.0,-0.5632701018,0.0972750314,-0.2639463698,0.5663324586,-0.4124627881,-0.2779306723,1.8601522228,0.3578672833,0.1629636542,1.9856292247,1.5456100411,0.3172085151,1.9691431943,-0.2690669203,1.2743234933,2.6642460664,-0.0729789339,-0.4129757857,-1.8347272124,-0.1497903173,0.3011942177,-2.1927972284,0.6262951833,1.1290384451,-2.6463475033,-0.0619848631,-0.5408996975,-1.9560758425,-1.0471461265,0.9428471413
63.0,-0.5610461098,0.093108588,-0.2393696375,0.5709418089,-0.4082192513,-0.2742768656,1.8656332045,0.3540707125,0.1511442873,2.0003891407,1.5125510204,0.3266974466,1.9371968048,-0.21772162,1.2316997662,2.6338493091,-0.0408160821,-0.3933097892,-1.8428184599,-0.1490599916,0.2802056454,-2.1562960547,0.6795097106,1.10680379,-2.6750567451,-0.0718493625,-0.5044525558,-1.9802805343,-1.1055609459,0.9404064955
64.0,-0.5599679648,0.089975785,-0.2153308462,0.5777950739,-0.4033813302,-0.2707356962,1.8687760476,0.3493742326,0.1438754179,2.0024677419,1.453781005,0.3277437977,1.9107036076,-0.1447768407,1.1646610833,2.6201448728,-0.0155632027,-0.3904166695,-1.8533663836,-0.1479008638,0.2620073239,-2.1101671029,0.7165493231,1.0635354577,-2.6877274346,-0.086096924,-0.4569657344,-1.997781653,-1.1494072535,0.9192245888
65.0,-0.5598413072,0.0879348823,-0.1920882414,0.5865798736,-0.3981257788,-0.2675236046,1.8684675493,0.3442533266,0.1408842408,1.9917234017,1.3831865039,0.3197750751,1.8931249313,-0.0607837356,1.0876466866,2.6349776008,-0.004555543,-0.4127686956,-1.8655573514,-0.1468336881,0.2477367732,-2.0587701181,0.7338217287,1.0021516541,-2.6902522252,-0.1026949404,-0.4103008339,-2.0082845925,-1.1709400405,0.8791497798
66.0,-0.5602587317,0.0869850867,-0.169877717,0.5968114821,-0.3926144184,-0.2648253505,1.8651055783,0.338299466,0.1390515323,1.9692715282,1.3243474529,0.3033426364,1.887893577,0.0156107731,1.0328859096,2.6713845002,-0.0056333781,-0.454441712,-1.8780631187,-0.1462881896,0.2381576474,-2.0078480363,0.731854176,0.9291000432,-2.6936340202,-0.1195315873,-0.3791206727,-2.0121069455,-1.1676507523,0.8235844469
67.0,-0.560634976,0.0870813546,-0.1489080206,0.6079387317,-0.3870003244,-0.2627623424,1.8599215217,0.3305189548,0.1335106893,1.9370267787,1.3046379464,0.2791781518,1.8980130318,0.0644939049,1.0434116447,2.7117148789,-0.0117556287,-0.5006046144,-1.8895590663,-0.146726793,0.2332257067,-1.9641040715,0.7167324396,0.854856742,-2.7084440615,-0.1348082163,-0.3758306137,-2.0101493583,-1.1418356936,0.7589220408
68.0,-0.5602776096,0.0881456926,-0.1293425361,0.6194100716,-0.3814534022,-0.2614042855,1.8540692137,0.3199282094,0.1231655851,1.8958334725,1.3340795342,0.2460030461,1.9246667891,0.0852504603,1.1210584044,2.7415006605,-0.017286671,-0.538741671,-1.8995386299,-0.148609638,0.231463332,-1.9343302194,0.701260406,0.7936491122,-2.7354420838,-0.1471383572,-0.403500889,-2.0041473529,-1.1020926333,0.6948175364
69.0,-0.5585125974,0.0900763569,-0.1112698946,0.6306689763,-0.3761793131,-0.2607897808,1.8485694234,0.3071297347,0.1113826281,1.8460003971,1.3931459406,0.201380694,1.9647602037,0.0915184193,1.2212005172,2.7526899729,-0.0192976134,-0.5620216142,-1.9084034457,-0.1519036154,0.2301815086,-1.9239450798,0.7011492507,0.7593178304,-2.7644369099,-0.1553584888,-0.4549180351,-1.9970404036,-1.0656338156,0.6441500171
70.0,-0.5548465803,0.092767727,-0.0946736009,0.641152958,-0.3714034326,-0.2609177013,1.8440996871,0.2940787591,0.1010385171,1.7899694877,1.4525776095,0.1455200024,2.0126462931,0.0932201566,1.3066584129,2.7423641357,-0.0169616158,-0.5680235387,-1.9167330895,-0.155313689,0.2268937925,-1.9358784907,0.7229436529,0.7569835611,-2.7828396791,-0.1588166066,-0.5185938745,-1.9925697052,-1.055246959,0.6199688546
71.0,-0.5490807273,0.0961398981,-0.0794263586,0.650312308,-0.3673597542,-0.2617454422,1.8408565082,0.2825975688,0.0934159224,1.7320828111,1.4916237609,0.0817340538,2.0628878268,0.095128214,1.3594922692,2.7121591639,-0.0110873323,-0.5578521409,-1.9248750122,-0.1571339283,0.220696568,-1.9703165658,0.7570463525,0.7797913845,-2.7817406425,-0.1576933516,-0.5838263644,-1.9933272211,-1.0820157251,0.6272843581
72.0,-0.5413167851,0.1001557608,-0.0653212799,0.6576397858,-0.3642965974,-0.2632004268,1.838568302,0.273966811,0.0890673228,1.6770739444,1.5001025137,0.0146439296,2.1109939316,0.0994513624,1.3729172832,2.6688793877,-0.0040953184,-0.5364778184,-1.933008245,-0.1571587722,0.212339269,-2.0245915918,0.7868010805,0.8151646204,-2.7567635124,-0.152811374,-0.6423637994,-1.9995770993,-1.1317977095,0.65817099
73.0,-0.5318899594,0.1048150181,-0.0521103307,0.6627053142,-0.3624815368,-0.2651946998,1.8364991521,0.2690719212,0.0884689492,1.6292714607,1.4752475754,-0.051050195,2.1532143595,0.1073074027,1.345468479,2.6252230094,-0.0001668533,-0.5134455038,-1.9411451503,-0.156273836,0.2031662184,-2.0937664085,0.7987968785,0.8512901737,-2.707383447,-0.1453542701,-0.6886907497,-2.0105151333,-1.1804445417,0.6988907724
74.0,-0.5212849784,0.1101435911,-0.0395275337,0.6651904855,-0.3621997181,-0.2676331337,1.8336895873,0.2684599333,0.0920769741,1.5922917969,1.4196272787,-0.1110786336,2.1862965626,0.1193086829,1.2791379577,2.5971179646,-0.0045002855,-0.5012648153,-1.9490790403,-0.1552976366,0.1943540431,-2.1718401839,0.7858160156,0.8794412122,-2.6366014241,-0.1366924791,-0.7204701023,-2.0253106859,-1.210516126,0.7376224741
75.0,-0.5100655635,0.1161917244,-0.0272979051,0.6649198878,-0.3637438441,-0.2704070913,1.8297551973,0.2720527673,0.09963286,1.5686094953,1.3412651644,-0.1620905077,2.2078178878,0.1356066164,1.1807405135,2.5938646771,-0.0202099231,-0.5082280459,-1.9563688296,-0.1547292136,0.1868585475,-2.2527708115,0.746176114,0.8940833285,-2.55098205,-0.1282270316,-0.7395527199,-2.0431986143,-1.213749237,0.7662455854
76.0,-0.4988166399,0.1230352704,-0.0151379883,0.6618956401,-0.3673838585,-0.2733742393,1.8254298611,0.2787261319,0.1092299933,1.558627964,1.2555863833,-0.202874873,2.2182576889,0.1553336739,1.0670571349,2.609775185,-0.045083044,-0.5315184866,-1.9623730794,-0.1548977789,0.1815760356,-2.3311968439,0.6828682715,0.8926597937,-2.4602223619,-0.1212119236,-0.7529933344,-2.063316088,-1.1886479352,0.7796764328
77.0,-0.4880899517,0.1307698539,-0.0027536467,0.6563289846,-0.373305356,-0.2763377019,1.8215773785,0.2863863897,0.1171179448,1.5595583748,1.1866794172,-0.2364638053,2.22620567,0.1753738986,0.9730442237,2.6308113832,-0.0732506035,-0.5612258531,-1.9664015819,-0.1560765755,0.1792412613,-2.4032280652,0.6034062229,0.8757881588,-2.3748568435,-0.1166247833,-0.7717205228,-2.0845538629,-1.1391577801,0.7754762682
78.0,-0.4783655565,0.1394904657,0.0101588474,0.648619924,-0.3815347332,-0.2790540996,1.8180278048,0.2927699139,0.118846357,1.5663063267,1.1605958831,-0.2701151377,2.250225303,0.1907674574,0.9460877969,2.6452156402,-0.0991864621,-0.5880549857,-1.9679491018,-0.1584094294,0.1797601784,-2.4676132623,0.519910898,0.8477674046,-2.3020659632,-0.1152925858,-0.8039252804,-2.1055740567,-1.0754785953,0.7546214958
79.0,-0.4700470103,0.1492574312,0.0239015002,0.6392595199,-0.3918950595,-0.2812881512,1.8149035907,0.2965575265,0.1131655144,1.5764557511,1.1869628902,-0.3080118124,2.295763806,0.2012393506,0.9957544772,2.6465314238,-0.1193883291,-0.6060051825,-1.9666933762,-0.1615778437,0.1814628679,-2.5267267294,0.4477347141,0.8161530183,-2.2436215274,-0.1181970587,-0.8475116486,-2.1253161485,-1.0162170494,0.7233746163
80.0,-0.4634662882,0.1600585209,0.0387451583,0.6287402081,-0.4040002735,-0.2828523748,1.8136107887,0.298066175,0.1025569971,1.5927261703,1.2500010613,-0.3444389329,2.3426974465,0.211976894,1.0807740257,2.6324851279,-0.132169843,-0.6118773013,-1.9622850894,-0.164463809,0.1815464567,-2.5849753643,0.4005369598,0.7882622909,-2.198412018,-0.1263594186,-0.8918724662,-2.1439373085,-0.9873854547,0.693624784
81.0,-0.4588582843,0.1717835653,0.0548843991,0.6175103253,-0.4172863199,-0.2835955982,1.8150358742,0.2986076737,0.0891795057,1.6181576547,1.3239294009,-0.3696632267,2.3725321671,0.2262123444,1.1627328433,2.6042130929,-0.1373493338,-0.6048465101,-1.9546422954,-0.1658092341,0.1779070455,-2.6433092953,0.3836684793,0.7657927343,-2.1651773536,-0.1402818867,-0.9260683183,-2.1619263196,-1.0083712353,0.675134091
82.0,-0.4563228154,0.1842238758,0.0724010107,0.6059273347,-0.4310855824,-0.2833899571,1.819050468,0.2994146988,0.0742818895,1.6528805856,1.3882084438,-0.3774261988,2.3774116806,0.2443027432,1.221397327,2.5668453302,-0.136663286,-0.5873383994,-1.9445479381,-0.1657908427,0.1705633989,-2.6957696969,0.392749204,0.7441518913,-2.1429907905,-0.1596048726,-0.9436844269,-2.1763017179,-1.0721845541,0.6644746667
83.0,-0.4558193094,0.1970870358,0.0912556271,0.5942348614,-0.4447031832,-0.2821294371,1.8247660648,0.3014280558,0.0590101999,1.6948170562,1.4304500676,-0.3660974691,2.3558860534,0.2652401687,1.2476176605,2.5305158389,-0.1346851795,-0.5663286517,-1.9333390184,-0.1657752285,0.1608200195,-2.7329694898,0.4184503224,0.7172782534,-2.1309270826,-0.1832834733,-0.9434297449,-2.1814319973,-1.1530941298,0.6508077295
84.0,-0.4571938902,0.2100171029,0.1112980561,0.5825721445,-0.4574694771,-0.2797328833,1.8308376372,0.3054240967,0.0447264667,1.7408967315,1.4446250708,-0.3373874962,2.3094503596,0.2874503692,1.2376698858,2.5092979315,-0.1388513897,-0.552722899,-1.9221231491,-0.1669499864,0.1499538689,-2.7471728534,0.4512946384,0.6814596972,-2.1279133394,-0.2099865691,-0.9286263304,-2.1734934024,-1.2273761537,0.6270447167
85.0,-0.4602161957,0.2226195162,0.132281012,0.571000809,-0.4687684236,-0.2761477165,1.8361245331,0.3117776005,0.032565707,1.7875875088,1.4299703443,-0.2954728586,2.241333123,0.3089976127,1.191550539,2.5141681433,-0.1556522543,-0.5552510133,-1.9114884716,-0.1699032879,0.1389531474,-2.734559413,0.4838047322,0.6361030984,-2.1327968543,-0.2384233976,-0.9068037842,-2.15160449,-1.2801912773,0.5916428074
86.0,-0.4646093005,0.2344859313,0.1538737111,0.5595364953,-0.478048275,-0.2713535263,1.8404425042,0.319822953,0.0225969751,1.8310715656,1.3919870675,-0.2469684192,2.1568098247,0.3275117915,1.1146021119,2.5435882503,-0.1840867677,-0.5721564333,-1.9015494106,-0.1747950606,0.1286070635,-2.695580402,0.5111451144,0.5832904941,-2.144399901,-0.2675219385,-0.8884319839,-2.116919953,-1.3040710187,0.546598895
87.0,-0.4700588058,0.2452169146,0.1756790742,0.5481797377,-0.4848243238,-0.2653684608,1.844251717,0.327632741,0.0135188465,1.8677292818,1.3451369144,-0.2012003229,2.0644651924,0.3400592078,1.0230653488,2.5853389315,-0.2157867343,-0.5928454583,-1.8920458449,-0.1815761677,0.1193442273,-2.6350385441,0.5315623749,0.5273624895,-2.1611876506,-0.296288087,-0.8833203894,-2.0718698197,-1.2969727558,0.4960352978
88.0,-0.4762032992,0.2544443877,0.1972594037,0.5369351755,-0.4886875519,-0.2582604091,1.8477097503,0.332497099,0.0026194026,1.8953020336,1.3133835758,-0.1691228741,1.9762780908,0.3434295567,0.9519744662,2.6264381751,-0.241611322,-0.6063424021,-1.8824433683,-0.1901065793,0.1108613191,-2.5621900547,0.5470382534,0.4745499512,-2.1804787677,-0.3232640284,-0.8956839728,-2.0199428347,-1.2622004959,0.4458072525
89.0,-0.4826260591,0.2618559511,0.2181717826,0.5258143808,-0.4893332791,-0.2501624211,1.8507130464,0.3321537847,-0.0133272679,1.9136682801,1.3188115535,-0.1589525221,1.9013922296,0.3352289873,0.9444946502,2.6581829854,-0.255773557,-0.6056105291,-1.8720596519,-0.2000043086,0.1020186466,-2.4896749919,0.563215984,0.4319680133,-2.198176991,-0.346237844,-0.922414534,-1.9657565619,-1.2105918863,0.4036891323
90.0,-0.4888703388,0.2672221397,0.2380076716,0.514845196,-0.4866012459,-0.2412756183,1.8535209004,0.3265104735,-0.0340769838,1.9233442626,1.3605935529,-0.171514091,1.8400181203,0.3154049888,1.0004025631,2.676336238,-0.2564851765,-0.588263322,-1.8603327948,-0.2100834233,0.0912530847,-2.4295461099,0.5862110228,0.40533143,-2.2097658038,-0.3629080279,-0.9561800799,-1.9147752911,-1.1635321732,0.3794711131
91.0,-0.494484824,0.2704239373,0.2564269404,0.5041252863,-0.4804779791,-0.2318293993,1.8561141517,0.3174190571,-0.0559388164,1.9240875109,1.4159577869,-0.2018139495,1.7923180942,0.2873451415,1.0768871939,2.6806792656,-0.2455267902,-0.5562193461,-1.8472411343,-0.2181664773,0.07725411,-2.3880583893,0.6165023114,0.396392749,-2.211539079,-0.3718825823,-0.9892764897,-1.8718088656,-1.1482376675,0.3830026287
92.0,-0.4990796513,0.2714712614,0.2731807644,0.4938660147,-0.4710710961,-0.2220426485,1.8577945585,0.3070298425,-0.0757648769,1.9158298779,1.4608276567,-0.2435999791,1.7610996753,0.2561921445,1.1392913362,2.6755602136,-0.2281199544,-0.5150455412,-1.8334051295,-0.2228334551,0.0597246061,-2.364796941,0.6469376333,0.4025721559,-2.2011337059,-0.3730281591,-1.0155943314,-1.8393749075,-1.1746877882,0.4172809401
93.0,-0.5023783109,0.2704968264,0.2881275222,0.484372281,-0.4586021711,-0.2121290386,1.8573833953,0.2970930564,-0.091700708,1.8993533868,1.4799696234,-0.2915459336,1.7484854144,0.2266824047,1.1711829619,2.6704001516,-0.2127382881,-0.4729689694,-1.8196500753,-0.2248831098,0.0397453775,-2.3561043354,0.6674623569,0.4187630394,-2.1776451858,-0.3672445483,-1.0315002714,-1.8185777735,-1.2230517451,0.4730990926
